K1,K2,K3,K4,K5,K6,Col15
570703.812891,-76102.848383,116.047404,2210325.461164,400803.485075,-57.157677,0
123661.499457,-23758.540927,116.047404,1362904.015104,143647.633726,-69.282032,0
321924.159247,-139620.615598,129.903811,4569008.0022,524525.60631,-71.014083,0
49818.977378,-12751.358045,145.492268,1795369.388941,187969.081841,-57.157677,0
110413.04283,-21527.659487,133.367912,1688247.242645,187513.552478,-57.157677,0
49503.744131,-11467.908397,129.903811,639864.601637,75519.147261,-51.961524,0
48975.468635,-93920.45504,109.119201,2387082.978128,457419.029822,-55.425626,0
17178.479909,-31963.265603,103.923048,838847.794563,76651.908489,-93.530744,0
506460.316387,-94615.007414,103.923048,3087510.468302,906572.71319,-93.530744,0
13452.838622,-6548.884103,88.334591,385990.986568,62625.761049,-96.994845,0
527104.629963,-114325.745604,103.923048,1028276.995234,945580.229427,-81.406388,0
9238.759008,-21896.586309,74.478185,1535717.652379,154507.592289,-69.282032,0
15695.844418,-22081.915746,58.889727,496371.120433,157439.954306,-76.210236,0
2326.144235,-9200.65389,46.765372,56045.700031,72179.753304,-81.406388,0
27536.143739,-19908.191982,36.373067,889307.63074,218337.12865,-79.674337,0
73679.709303,-60445.109083,60.621778,2340191.166614,610106.236712,-69.282032,0
5793.709951,-9108.855197,74.478185,129598.969626,18539.871844,-91.798693,0
57301.436867,-51202.885973,86.60254,814341.007687,211046.926801,-102.190998,0
28634.263951,-18680.16796,71.014083,369127.739906,247700.58599,-102.190998,0
111417.632298,-137005.218879,65.817931,1301837.099782,1066013.186179,-107.38715,0
52197.083137,-16681.381328,83.138439,372526.02359,103827.78566,-74.478185,0
327977.67682,-71622.032944,93.530744,1013985.844021,577467.471294,-51.961524,0
143980.187481,-21882.729903,129.903811,301073.731626,169519.276638,-51.961524,0
5759.068935,-5455.960044,121.243557,206628.465191,39831.972422,-51.961524,0
57280.652257,-26541.946575,114.315353,1091976.627784,96161.728785,-74.478185,0
28054.02693,-29945.426412,105.655099,271175.070585,125213.416981,-86.60254,0
92053.30427,-49027.430159,103.923048,2451323.01053,301300.630281,-96.994845,0
42329.589686,-12801.587519,110.851252,176935.918196,186318.437421,-81.406388,0
194119.594258,-48604.809762,116.047404,1685649.166434,547322.859039,-51.961524,0
33170.505016,-23692.722997,98.726896,186779.162936,357916.175028,-32.908965,0
50896.31298,-59901.245129,86.60254,3582667.421119,494994.140041,-32.908965,0
278666.190328,-65414.362849,98.726896,1221301.933382,369590.197471,-46.765372,0
85412.621474,-89086.301236,81.406388,1078208.555915,520600.77918,-69.282032,0
1321.554766,-41222.80922,96.994845,1282230.28464,106197.231164,-96.994845,0
403027.438312,-69462.165587,109.119201,3467666.1757,913649.872789,-81.406388,0
153322.869537,-40704.926029,83.138439,6229043.601292,1084087.136356,-60.621778,0
89451.763957,-30788.935155,96.994845,1098755.874645,112491.503799,-60.621778,0
64470.395159,-24572.604807,103.923048,2523520.084342,109067.239353,-46.765372,0
75176.201201,-36528.951532,98.726896,355770.164078,177329.09373,-69.282032,0
16286.473744,-25398.793042,86.60254,728046.772352,363924.65928,-81.406388,0
45921.863061,-27234.766898,76.210236,1169014.783603,106867.534827,-91.798693,0
1439535.138983,-234511.019091,76.210236,4604421.513012,2196626.671327,-76.210236,0
103081.271762,-56463.124276,50.229473,910123.417345,2070897.103206,-45.033321,0
17341.292685,-28831.717743,65.817931,978811.356221,152903.713241,-62.353829,0
276631.030629,-128008.946984,65.817931,2378720.636829,787537.521439,-51.961524,0
2686.410803,-7918.936292,45.033321,114086.722593,33156.648609,-79.674337,0
101894.816958,-64085.87988,36.373067,1524228.959372,1546144.59824,-86.60254,0
5973.843235,-7446.086422,51.961524,475841.122211,27854.841087,-86.60254,0
45757.318234,-27543.071942,105.655099,579131.97212,111646.263005,-51.961524,0
41205.488712,-17299.723466,110.851252,2780391.879358,179909.849433,-51.961524,0
44539.686517,-27731.86548,91.798693,1757326.625004,275432.45147,-41.569219,0
95115.570098,-78687.068188,86.60254,2089480.27632,709307.714665,-41.569219,0
17827.998962,-18235.030902,60.621778,276012.688491,148306.850398,-36.373067,0
20505.749511,-16806.088986,45.033321,2953811.734415,147400.987826,-46.765372,0
9451.801257,-8814.40656,64.08588,107395.810323,40840.025992,-51.961524,0
73024.994098,-23155.787246,81.406388,966137.940462,101593.440118,-57.157677,0
31234.072213,-41030.55158,91.798693,654590.497603,188097.2536,-64.08588,0
3878.061758,-2426.603181,86.60254,456123.455818,60015.560482,-48.497423,0
20031.16759,-41299.019456,65.817931,1144639.632588,189531.391669,-57.157677,0
6164.368824,-5897.633,46.765372,278955.442813,28899.267724,-58.889727,0
10177.530545,-6389.535429,51.961524,163228.468105,27498.038621,-62.353829,0
5816.226612,-65907.99733,46.765372,2075944.299259,163008.497653,-109.119201,0
83796.61807,-11682.682697,86.60254,1227790.195707,83290.859234,-86.60254,0
43580.130369,-24072.042124,81.406388,676606.595418,222147.640426,-76.210236,0
2428.335232,-9708.144776,60.621778,325007.209685,43853.794397,-77.942286,0
22965.261658,-25206.535403,69.282032,1088852.008127,245985.855691,-48.497423,0
10174.066444,-20079.665012,41.569219,3247875.856422,135652.487198,-62.353829,0
3238.93501,-7281.541595,22.51666,116192.896375,61752.807442,-71.014083,0
19816.393289,-16397.324995,22.51666,1456521.361253,179996.451973,-51.961524,0
17448.679835,-14895.636945,34.641016,465121.459763,89567.811361,-58.889727,0
51635.898675,-27548.268094,50.229473,1013145.799379,38513.881757,-77.942286,0
13570.618077,-4841.082007,81.406388,212969.503197,50645.165613,-71.014083,0
33340.245995,-8471.4605,116.047404,302140.674923,29813.790551,-76.210236,0
16889.227425,-9268.203871,135.099963,310568.834153,27174.14512,-81.406388,0
8648.129682,-20937.030162,109.119201,1449012.921002,178896.599711,-58.889727,0
57026.040788,-136495.995941,91.798693,2836735.492128,820978.226381,-72.746134,0
264565.564704,-60237.262986,76.210236,2434975.915008,416130.402671,-64.08588,0
14952.794622,-5223.865236,83.138439,256066.391391,21621.190231,-58.889727,0
139430.090009,-65847.375551,96.994845,4074881.619614,532205.519591,-57.157677,0
55957.36544,-25824.877541,119.511506,908594.016482,143434.591476,-53.693575,0
113509.949674,-58278.313522,121.243557,1809040.465965,330179.113396,-57.157677,0
41865.40007,-19658.776666,109.119201,368585.608003,143898.781093,-48.497423,0
23029.347537,-15517.443185,109.119201,2573252.459179,132417.016289,-48.497423,0
24030.472904,-23609.584558,116.047404,901745.487589,57400.163763,-53.693575,0
41583.075788,-27094.470783,98.726896,1507059.139716,186787.82319,-57.157677,0
17848.783572,-39539.255835,74.478185,1519027.610797,223571.38619,-71.014083,0
98195.156434,-15848.264889,60.621778,551956.09495,575681.726912,-48.497423,0
119255.162203,-90298.736802,36.373067,1348405.017794,1159505.82467,-31.176915,0
6058.713725,-19113.180662,41.569219,1255712.586776,165963.37633,-29.444864,0
26382.597901,-28797.076727,71.014083,902455.62842,70638.228085,-39.837169,0
21837.696582,-41588.271941,71.014083,1197008.188755,144702.452668,-81.406388,0
75046.29739,-15822.284127,86.60254,490056.063189,175927.864626,-81.406388,0
20808.858402,-18893.210209,96.994845,803481.049123,49600.738976,-98.726896,0
20415.682869,-17594.172103,91.798693,327801.007637,142504.480193,-76.210236,0
15685.452113,-9347.878208,114.315353,90769.854621,21172.589072,-77.942286,0
37597.62688,-19333.151114,105.655099,352591.850846,206564.379311,-81.406388,0
111796.951425,-84264.271788,76.210236,264390.627572,1873878.055896,-48.497423,0
34410.653394,-16629.419803,69.282032,1082530.02268,204827.132351,-41.569219,0
3848.616894,-17997.739941,24.248711,283955.873494,198373.511042,-25.980762,0
26753.256774,-20599.280254,13.856406,434982.04366,224832.319178,-25.980762,0
11327.612282,-5390.142113,39.837169,553575.562455,27286.728422,-48.497423,0
8185.672117,-6670.12766,39.837169,114038.22517,41732.032158,-62.353829,0
61782.252306,-16698.701836,88.334591,1517721.644488,53290.007196,-71.014083,0
7607.167147,-8175.279812,98.726896,361345.635627,38396.102302,-83.138439,0
57552.584234,-25405.721245,91.798693,182565.083321,200098.633646,-77.942286,0
54140.444143,-20949.154518,105.655099,719784.89,149533.14237,-64.08588,0
6751.534048,-11324.14818,71.014083,1450452.255224,356632.72538,-39.837169,0
386803.318397,-83164.419525,74.478185,4546186.50076,1071502.055188,-19.052559,0
8495.709211,-5935.738118,93.530744,217065.803357,17007.00688,-31.176915,0
6197.277789,-18229.83475,64.08588,2583261.980796,147925.79922,-39.837169,0
38636.857364,-72789.435188,74.478185,3003842.021992,831299.517143,-53.693575,0
15810.159771,-14696.451102,64.08588,1289364.601916,206366.925519,-57.157677,0
45502.706766,-25002.153407,58.889727,2071193.283894,100670.257038,-53.693575,0
23668.474285,-21008.044245,91.798693,1867138.646204,50885.920676,-64.08588,0
61943.333031,-22747.023256,103.923048,564920.495244,203025.799511,-64.08588,0
32825.826905,-11933.830064,129.903811,2641069.176499,66832.912461,-76.210236,0
83966.359049,-39050.817507,128.17176,673887.27565,153269.175962,-76.210236,0
286739.279142,-64004.473492,128.17176,781172.234722,612463.557861,-51.961524,0
43514.312439,-111280.800285,121.243557,2137383.605505,444939.603753,-71.014083,0
100116.000779,-44761.38902,105.655099,1959780.847748,608623.601221,-53.693575,0
2731.444124,-3654.627204,103.923048,49874.403004,28452.398616,-39.837169,0
5365.893402,-4056.462991,88.334591,189732.309563,70610.515272,-34.641016,0
23819.162706,-33870.253542,71.014083,932633.14964,221217.529143,-29.444864,0
309415.288315,-68481.82483,76.210236,5308498.434238,833746.904935,-31.176915,0
20820.982758,-28544.197309,58.889727,869099.793968,271931.976788,-36.373067,0
64117.056795,-24035.669057,65.817931,1850133.371375,105367.578828,-57.157677,0
25357.223823,-16598.242889,71.014083,435728.557558,273715.98912,-39.837169,0
118212.467617,-112933.176755,46.765372,3282018.041941,1207913.18064,-48.497423,0
160760.295705,-96215.42236,74.478185,1984306.687183,313047.398858,-57.157677,0
14710.307509,-13451.106572,64.08588,620410.206966,182696.719182,-41.569219,0
43190.418938,-30433.86474,76.210236,2180662.359034,154760.471707,-62.353829,0
38733.85221,-20268.45855,76.210236,1470779.603501,298842.850186,-57.157677,0
16681.381328,-15200.477887,60.621778,945812.324235,90250.239379,-51.961524,0
15004.756146,-6708.232778,76.210236,100973.365929,18037.57711,-72.746134,0
45566.792646,-27032.116954,88.334591,355785.752535,182256.778277,-62.353829,0
70373.224312,-14810.766456,105.655099,960399.656136,214741.391173,-58.889727,0
109825.877606,-152184.912156,103.923048,2169539.128748,628829.705942,-71.014083,0
453.797312,-5738.284325,81.406388,341120.478347,32716.707704,-64.08588,0
82449.082542,-30059.741765,91.798693,1075187.859306,79920.288363,-77.942286,0
15132.927906,-29335.744528,93.530744,1066886.139786,71712.099586,-110.851252,0
332117.27825,-68554.570964,121.243557,1210913.092638,313748.879435,-98.726896,0
7142.97753,-9765.302453,133.367912,320801.790324,31563.161866,-105.655099,0
30735.24158,-25426.505855,116.047404,1438393.717501,138583.117164,-100.458947,0
15529.567541,-26559.267083,119.511506,1652364.346065,110577.587657,-86.60254,0
33953.391981,-33638.158734,105.655099,1395127.088328,132605.809827,-98.726896,0
586060.175351,-160819.185432,135.099963,2524171.335445,364471.987335,-88.334591,0
21053.077566,-14098.893574,140.296115,642313.721479,60323.865526,-86.60254,0
8294.791317,-16457.946774,116.047404,561582.833338,140372.325649,-81.406388,0
12543.511948,-15605.777776,116.047404,1834117.097557,150681.492055,-62.353829,0
1834.241805,-7456.478727,64.08588,176052.572285,84061.621844,-51.961524,0
613729.687002,-287989.819825,39.837169,4841506.359603,3435472.547339,-46.765372,0
20968.207076,-18377.059068,41.569219,953743.384883,262850.834404,-36.373067,0
265112.892759,-99934.135444,39.837169,2842387.173913,577484.791802,-48.497423,0
16471.80318,-18082.610431,81.406388,148467.931123,77374.173676,-53.693575,0
51202.885973,-27420.096335,91.798693,1678371.088941,138673.183806,-64.08588,0
55313.04254,-15723.557231,110.851252,2186092.338316,78247.127283,-76.210236,0
28232.428163,-2724.51592,116.047404,149799.878194,48852.493027,-51.961524,0
208050.478904,-56288.187144,116.047404,1989812.8767,528530.107777,-41.569219,0
77651.301805,-28227.232011,121.243557,3240504.248185,192955.656116,-36.373067,0
249132.992008,-79629.303827,105.655099,3802456.008346,1019956.223155,-29.444864,0
462390.015639,-196385.116715,128.17176,3226154.207245,914432.759754,-124.707658,1
178612.543378,-56373.057634,135.099963,1714841.150745,195451.541329,-135.099963,1
567305.529206,-205724.334669,135.099963,2613151.981582,1192295.278508,-129.903811,1
31658.424661,-62566.871322,150.68842,1156575.194703,130691.893685,-143.760217,1
20588.88795,-4007.965569,150.68842,435943.331859,41846.347511,-124.707658,1
47478.976737,-42197.953825,133.367912,1454025.47604,219965.256409,-124.707658,1
10948.293155,-25031.598271,96.994845,1856384.342739,385615.131543,-110.851252,1
36573.984853,-33025.012748,93.530744,2495930.247028,132352.93041,-96.994845,1
2130.422493,-40219.951803,81.406388,2098168.243171,93551.528218,-143.760217,1
68099.041601,-25972.101859,93.530744,1589064.817252,94313.630574,-147.224319,1
180283.972407,-139662.184818,110.851252,966706.053127,1285128.005641,-154.152522,1
336736.657754,-101059.968469,114.315353,4063462.20864,822052.097882,-133.367912,1
57294.508664,-68254.926174,119.511506,1631437.708208,281841.039458,-112.583302,1
186460.465587,-62835.339197,109.119201,3019397.570294,668533.506604,-96.994845,1
80478.008723,-187915.388266,96.994845,3658482.749068,1741854.21514,-96.994845,1
4342.251375,-9046.501368,74.478185,1182419.124803,44785.637731,-117.779455,1
10468.515081,-16428.50191,64.08588,449285.319229,132827.512331,-102.190998,1
109441.362327,-57679.023943,71.014083,2886526.756693,403534.929198,-110.851252,1
27217.44639,-87123.887672,76.210236,3064709.751471,1130871.560719,-102.190998,1
2845.759477,-27931.051323,86.60254,3554743.297999,135799.711517,-102.190998,1
77542.182604,-78887.986082,96.994845,867987.817349,370130.597323,-110.851252,1
97135.141339,-105720.917192,98.726896,1099651.344913,329397.958482,-128.17176,1
28208.179452,-21200.301885,114.315353,1470531.920236,96476.962032,-148.956369,1
6264.827771,-22222.211861,105.655099,750294.964975,141595.153519,-143.760217,1
18955.564038,-17242.565789,114.315353,1233249.619853,46143.565564,-152.420471,1
39411.084075,-70343.779448,93.530744,1715000.499419,660574.733143,-129.903811,1
15519.175236,-5419.586977,103.923048,203315.051996,28653.31651,-128.17176,1
13470.15913,-22915.032184,109.119201,1964653.10667,100216.459726,-135.099963,1
6285.612381,-67527.464835,71.014083,1874238.322464,402109.451384,-128.17176,1
20753.432776,-29498.557304,65.817931,287182.684149,185972.027259,-143.760217,1
6678.787914,-16206.799406,29.444864,451318.746877,176667.450321,-133.367912,1
6013.680404,-28034.974371,6.928203,1260305.985518,343730.678914,-107.38715,1
32760.008974,-30719.653123,22.51666,482431.575534,428602.900536,-84.87049,1
123398.227734,-54822.872161,36.373067,294782.923093,623212.665173,-64.08588,1
217188.778964,-31919.964333,69.282032,1626087.403263,913982.426544,-32.908965,1
8966.827031,-12602.401676,96.994845,483216.19455,44704.231343,-58.889727,1
25726.150645,-66999.189338,98.726896,1329478.89862,408395.063764,-79.674337,1
38886.272681,-12455.177357,98.726896,541963.893841,208027.962243,-72.746134,1
17756.984879,-6668.395609,96.994845,1207592.75124,69753.150122,-96.994845,1
83382.657927,-31208.091451,88.334591,1002557.772793,815989.920055,-48.497423,1
154093.632146,-35352.889033,105.655099,1813538.601913,344977.755496,-31.176915,1
23682.330692,-43909.220023,83.138439,2919080.651622,465201.1341,-43.30127,1
89477.744719,-39573.896851,81.406388,478456.51893,598201.851512,-36.373067,1
18409.968034,-50135.942676,71.014083,2089795.509567,478311.026663,-64.08588,1
79241.324446,-57743.109823,60.621778,3189242.472485,1001031.836031,-55.425626,1
100187.014862,-34923.340433,88.334591,285028.012944,319284.513816,-48.497423,1
54914.670854,-37232.16416,91.798693,2274286.633386,355858.498669,-55.425626,1
157758.651655,-147470.269858,110.851252,3016847.991506,723482.818474,-65.817931,1
27815.003919,-46824.261532,133.367912,2098911.292968,65511.357695,-122.975607,1
362526.894278,-136412.857503,150.68842,1652800.822869,254060.676556,-152.420471,1
49659.628704,-37026.050113,143.760217,1088808.706857,333303.733053,-157.616623,1
9588.633271,-103328.955027,129.903811,1687017.486572,955953.481713,-143.760217,1
65287.923141,-116724.635973,105.655099,3313645.289687,407981.103621,-129.903811,1
