K1,K2,K3,K4,K5,K6,K7,K8,score_class
-68848427.995333,-68858122.283703,13347968.142142,14119.678183,-1922.576396,-13364443.409423,-3962.932248,1.732051,1
-536222.145414,-543834.508713,2217613.930963,5310.467776,-1447.994475,-2224928.381523,-2802.458207,211.310199,1
-13831541.139158,-13879667.902897,27894600.31361,58068.735375,-18919.190971,-27957430.456655,-21570.960757,1.732051,1
-519279.224414,-519790.179402,2861879.673702,5035.071698,-289.252485,-2867361.614508,-256.34352,287.520434,1
-513366.002957,-524823.519049,4085189.05397,32030.815584,-2769.549241,-4120517.694292,-3952.539943,1.732051,1
-68853476.923437,-68853617.219552,83949694.168914,497.098582,-50.229473,-83950437.21871,-90.066642,51.961524,0
-519114.679587,-519840.408876,441920.639196,7704.161992,-360.266568,-450272.58819,-834.848489,1030.570231,1
-345343.218216,-347201.708733,1483347.364161,21806.519667,-919.718979,-1505713.336239,-199.185843,1.732051,1
-515820.318951,-522873.22984,83947835.678397,1815.189246,-1908.71999,-83951966.619573,-2856.151782,161.080725,0
-517936.885038,-521288.403351,83948514.642314,34800.364826,-1233.220175,-83983827.694178,-4970.985818,3464.101615,1
-68852435.943995,-68853556.597774,55396.164072,-611.430842,-1122.38583,-57187.121514,1075.620458,88.334591,1
-518331.775716,-519610.046118,16612.000877,10835.774458,-12645.801365,-33029.783635,653.000061,658.179307,1
-275529.446316,-278569.195483,20384.505954,2397.158318,-1158.74199,-23375.757699,-1881.007177,630.466494,1
-518068.5209,-520910.816275,69424.060469,879.88181,-796.743371,-71201.144598,-1072.13945,46.765372,0
-346039.502641,-346725.394761,8861.171932,1297.306055,-143.760217,-10497.959945,-299.64479,53.693575,1
-604967.241966,-607405.969503,83948816.019154,1640.252115,-928.379233,-83950899.676276,-1215.899667,93.530744,0
-77932256.034373,-77951642.879062,42155147.921142,167588.039988,-9330.5577,-42323596.790382,-32673.406434,24250.443357,1
-68850603.451147,-68856047.286835,1387.372697,874.685658,-1576.166235,-4241.792428,-2329.608336,304.840942,1
-492487.862523,-545504.205691,83925994.517714,55784.160359,-23749.880673,-83985731.218016,-24376.883066,1.732051,0
-515531.066466,-523157.286172,2551.31084,1068.675348,-1723.390554,-5999.823997,-3445.049056,453.797312,0
-68852463.673715,-68854495.369312,83949321.77799,200.917894,-422.620397,-83950158.35853,-795.011321,8.660254,0
-516502.746969,-522286.064616,83948441.89618,601.02163,-1302.502207,-83950620.816096,-2237.809643,13.856406,1
-865855.662805,-866054.848648,83949574.657408,1016.713824,-168.008928,-83951027.848035,-79.674337,199.185843,0
-430563.58205,-435134.464131,83948675.723039,3734.301541,-1068.675348,-83953703.866533,-2100.97763,433.012702,0
-514682.361571,-523966.153899,83947820.08994,8686.2348,-1924.308447,-83958515.503676,-3552.436206,1.732051,0
-464198.276682,-470651.897991,550376.464613,43360.159917,-1493.027796,-594942.131892,-2055.944309,1.732051,0
-404352.457179,-460313.286721,20772021.145557,218738.964437,-23871.12423,-20994529.052551,-25696.705781,1.732051,1
-430089.000129,-435311.133314,7250664.325273,10766.42782,-1312.894512,-7263174.928256,-1853.294364,294.448637,1
-500659.678233,-503747.924823,83948760.593528,687.624171,-983.804859,-83949857.378662,-1066.606808,29.444864,0
-431568.171519,-433248.260802,6579281.595091,13996.702576,-1366.588087,-6595659.867527,-93.530744,1146.617635,1
-431850.4958,-434143.73107,3424557.16315,6690.91227,-649.519053,-3431871.613711,-1803.064891,734.389542,1
-430324.559039,-435394.271753,1818308.669837,8933.918065,-1383.908595,-1828617.836243,-2277.646812,296.180688,1
-432134.552133,-433795.588857,1563231.279457,2921.969712,-523.079344,-1566589.725973,-911.058725,232.094808,1
-516762.554591,-522140.572348,83948436.700027,713.604933,-1307.69836,-83950434.151581,-1994.986041,31.176915,0
-628339.535563,-635212.313168,845325.664583,278648.86982,-2028.231496,-1125725.63777,-21060.005769,19054.290934,1
-430026.6463,-435884.442131,365862.824134,4600.326945,-1825.581551,-371770.849438,-2811.118461,81.406388,0
-432920.903199,-433019.630095,351750.074154,2482.028807,-88.334591,-354486.714429,-207.846097,310.037095,1
-257801.9063,-261548.332197,330563.628675,5114.746035,-793.27927,-336651.787264,-1581.362387,171.47303,0
-371940.590417,-493599.839141,5809180.629131,139585.974582,-59371.237582,-5950464.013504,-80542.094603,20786.341742,1
-516722.717422,-522033.185198,83948459.216688,389.711432,-1285.181699,-83950503.036641,-1858.154028,148.956369,0
-429084.410661,-436449.090694,306167.693051,2286.307066,-1860.222567,-310594.814915,-3065.729929,162.812776,0
-68852856.849248,-68853778.300277,80947.394492,2281.110914,-654.715205,-84312.769211,197.453792,107.38715,1
-426803.299747,-437964.635151,82873.43499,15543.423947,-2852.68768,-102386.719388,-3424.264447,1.732051,0
-68847479.68156,-68858011.432451,83946584.255733,23353.241038,-3161.874705,-83973767.093018,-20132.476606,17320.508076,1
-68853102.800462,-68853927.256647,83949545.212544,1091.192009,-199.185843,-83951031.312137,-458.993464,213.042249,1
-68852737.337742,-68853750.587465,78401.279805,12404.947884,-685.89212,-92210.920893,-767.298508,1340.607325,1
-68849349.446362,-68857230.277537,83947885.90787,122199.648576,-1858.490517,-84071873.032879,-27260.74766,24250.443357,1
-432735.573763,-433274.241564,31298.158093,779.422863,-216.506351,-32266.374494,-358.534517,117.779455,0
-68852325.10965,-68854646.057732,83948999.61654,1520.740609,-746.513898,-83951218.373624,-2289.771168,1347.535528,0
-429444.677229,-434836.551393,83946271.636518,2248.201948,-3472.761869,-83952238.55155,-330.821704,245.951215,0
-68852524.295493,-68854344.680892,83949268.084415,32120.882226,-476.313972,-83981884.333172,-19487.303636,19054.290934,1
-431623.597145,-434209.549,83948971.903727,1184.722752,-772.49466,-83950972.42241,-1009.785621,1.732051,0
-68851613.236768,-68855229.758854,83948890.497339,375.855025,-853.901048,-83949769.04407,-1165.333705,1.732051,1
-68849740.889845,-68857001.64683,83948332.776979,2237.809643,-1411.621408,-83952202.178483,-3185.241435,133.367912,0
-433010.969841,-433007.50574,83949740.934285,12.124356,-3.464102,-83949867.373994,-90.066642,93.530744,1
-431914.58168,-433937.617023,83949165.893417,2833.635121,-578.50497,-83952806.664215,-1641.984166,900.66642,0
-68849337.322007,-68857306.487772,83947542.961811,3879.793809,-2199.704526,-83953111.505157,-3933.150895,893.738217,1
-431588.956128,-433677.809402,83948490.393602,538.667801,-1254.004785,-83950885.819869,-39.837169,124.707658,1
-424927.488722,-439878.551293,83947319.527256,114.315353,-2424.871131,-83951195.856964,-5991.163743,346.410162,1
-424059.731268,-424534.313189,83949498.447172,8526.886126,-245.951215,-83958439.293441,-389.711432,393.175533,1
-413464.776478,-417841.668869,83947939.601445,1872.346923,-1804.796941,-83950418.166151,-2203.168627,126.439709,1
-430882.279399,-434890.244968,83948750.201223,1072.13945,-994.197164,-83951013.991629,-2005.714835,401.835787,1
-68805660.196792,-68901196.655236,134485.084954,193419.845732,-47019.983273,-328599.48306,-85104.31643,38106.849817,1
-426999.021488,-438151.696638,83947465.019524,807.135676,-2279.378863,-83951492.037652,-4688.661536,424.352448,0
-389680.254788,-389709.699652,192746.077968,997.661265,-31.176915,-193935.996873,-1325.018868,1389.104748,1
-387813.104018,-391375.932529,1778353.721808,4962.325564,-668.571612,-1784083.345879,-1499.955999,126.439709,1
-173160.047436,-173243.185875,83949720.149676,296.180688,-20.78461,-83950191.267495,-32.908965,31.176915,0
-363321.905599,-364082.275903,8660105.081475,8395.250264,-148.956369,-8668651.020159,-994.197164,807.135676,1
-8658549.69985,-8661636.214389,83948358.757741,39300.232824,-1385.640646,-83988408.968564,-950.895893,1.732051,1
-343453.550785,-348012.308511,83947134.19782,264885.994103,-2610.200567,-84214484.900222,-17218.317078,17322.240126,1
-338650.573896,-353731.540277,7797124.62301,117640.89085,-7361.215932,-7915593.434146,-6760.194302,1.732051,1
-317607.888635,-375047.889566,6034303.932845,283138.345513,-27877.357748,-6318157.615342,-28265.337129,0,1
-345318.969505,-347416.483033,83948942.458863,7865.242717,-801.939524,-83957117.738675,-1439.334221,569.844716,1
-346292.382059,-346521.012765,660183.289661,339.481958,-116.047404,-660649.211328,-138.564065,53.693575,1
-212933.13013,-479852.551881,4072437.695925,136977.506066,-133399.089097,-4209638.636544,-133376.572437,1.732051,0
-340386.088805,-351637.490851,132628.326488,2994.715846,-2523.598027,-139087.143949,-5362.4293,987.26896,1
-68852257.559668,-68853677.841331,102313.973254,7314.45056,-1221.095819,-112195.323111,-2272.45066,3464.101615,1
-345727.733496,-346948.829315,302253.258226,857.36515,-304.840942,-303696.056548,-550.792157,168.008928,1
-345899.206526,-346888.207537,372373.603119,367.194771,-337.749907,-373040.44268,-490.170379,46.765372,1
-51929060.39878,-51993508.277279,55663152.361751,285894.038348,-29919.44565,-55950882.373955,-80964.715,50231.20547,1
-345991.005218,-346761.767828,83949389.327971,4454.834677,-355.070416,-83953972.334408,-533.471649,344.678111,0
-431557.779214,-434228.601559,83948694.775598,878.149759,-1049.622789,-83950355.812322,-1061.747145,83.138439,0
-22515153.614193,-22517886.790367,83949018.669099,2480.296756,-725.729288,-83952458.522002,-885.077963,1.732051,0
-68849623.11039,-68857044.948101,240405.187989,7570.79408,-2109.637884,-250449.350622,-3654.627204,769.030559,0
-68853198.063257,-68853885.687428,83949477.662563,348.142212,-266.735824,-83950063.095736,-765.566457,464.189616,1
-259547.813514,-259852.654456,83949488.054867,651.251104,-259.807621,-83950658.921213,116.047404,76.210236,1
-68853300.254255,-68853556.597774,83949491.518969,17145.570944,-258.07557,-83967283.144864,-1144.885584,1496.491898,1
-68839615.320824,-68865926.904642,20154.143197,15427.376543,-6765.390454,-40484.955576,-10738.715007,1.732051,1
-344085.74933,-348450.517365,83948590.852549,225464.517723,-1153.545838,-84174216.450997,-81326.713619,79676.069199,1
-346378.984599,-346408.429463,1891.399482,1340.607325,-32.908965,-3451.977259,-384.515279,427.816549,1
-344884.224752,-347839.10343,83948677.45509,3237.202959,-1066.943297,-83952526.071984,-1487.831644,157.616623,1
-4329174.390978,-4331019.025088,83949278.47672,1004.589468,-465.921667,-83950856.375005,-943.96769,145.492268,0
-345906.134729,-346860.494724,83949387.595921,325.625552,-356.802466,-83950044.043177,-450.33321,67.549981,1
-68852841.260791,-68854138.566845,83949422.236937,391.443483,-322.16145,-83950371.400779,-668.571612,247.683265,0
-344174.083921,-348331.005859,83948684.383293,467.653718,-1060.015094,-83950577.514825,-1725.122604,116.047404,1
-310897.923806,-311940.618392,1602086.375223,48306.897023,-760.370305,-1651773.71674,601.02163,0,1
-206368.657569,-208973.661984,812749.252994,35134.650632,-1222.82787,-848751.661081,-540.399852,1.732051,1
-301801.192965,-304329.987144,12361501.121351,9114.051349,-1014.981773,-12370975.439269,-1803.064891,704.944679,1
-311767.413312,-311763.94921,83949742.666336,46.765372,-1.732051,-83949924.531671,92.135182,154.152522,1
-290979.339519,-290986.267722,83949744.398387,609.681884,-0,-83950535.945606,-50.229473,62.353829,1
-170264.058486,-175456.746807,2277826.945237,124193.239055,-1680.089283,-2403842.301742,-37528.344848,36374.79901,1
-68844506.632305,-68861148.176464,83944823.642043,12469.033764,-4920.756344,-83962074.868086,-6055.249623,1.732051,0
-862848.822603,-868845.182499,26290478.778689,7310.986459,-2052.480207,-26299499.299294,-3387.89138,982.072808,0
-345732.929648,-347035.431855,83949229.979297,436.476804,-514.41909,-83949568.126177,-453.460823,114.315353,1
-257408.730767,-261783.891107,4990807.407164,9302.844887,-1070.407399,-5001502.820901,-1636.788013,230.362757,0
-310972.401991,-312338.990078,16346411.361766,157632.211946,-568.112665,-16504228.903149,-44984.823574,45035.053048,1
-2078138.807632,-2078746.757466,191495.537285,1148.349685,-277.128129,-192858.66127,-355.070416,128.17176,1
-277013.813858,-277232.052259,270064.826018,1110.244568,-105.655099,-271332.687209,-51.961524,1.732051,1
-68851796.834154,-68855103.319145,83948670.526886,7267.685189,-1073.871501,-83956814.629783,-1262.665039,1.732051,0
-68853295.058102,-68853778.300277,83949614.494576,147.224319,-129.903811,-83950066.559837,-526.543446,342.94606,1
-141846.300886,-146571.335489,53447751.99172,167345.552875,-1603.879048,-53616341.157075,-474.581921,1.732051,1
-259456.014821,-260043.180045,83949565.997154,37822.793485,-176.669182,-83987492.713687,-55.425626,1.732051,1
-259805.889085,-259802.424983,8509.565618,213.042249,-1.732051,-8845.583474,-361.998619,374.122974,1
-256286.361844,-262913.188233,83948464.41284,1337.143223,-1279.985547,-83951353.473587,-3031.088913,360.266568,0
-259805.889085,-259802.424983,10144.62158,450.33321,-1.732051,-10731.786804,-168.008928,202.649944,1
-273664.027596,-278938.122305,11612546.763701,40992.446463,-3223.346553,-11656920.17334,-1252.272734,1157.009939,1
-31168844.911527,-31183317.928075,83946727.16588,24731.953481,-3017.232507,-83976111.407831,-4522.384659,1.732051,0
-214590.702753,-218132.746654,83949120.860096,230.362757,-623.538291,-83950378.328983,-1467.047034,126.439709,1
-68852274.880176,-68854438.211635,701937.838479,27357.742506,-606.217783,-730324.419164,-251.147367,1.732051,1
-215285.23822,-216504.618895,83937166.147004,10271.125894,-12583.447536,-83952371.891169,1370.405584,95.262794,1
-206727.17518,-207840.900756,83937263.141849,10421.814315,-12481.256538,-83952925.750455,1115.457627,25.980762,1
-214630.539922,-218186.440229,2724121.012722,38865.488071,-1628.127759,-2763636.019846,-6394.731582,5197.884474,1
-215357.984354,-216530.599657,83948594.299744,-788.100024,-1150.098643,-83949755.535934,1330.568416,1.732051,0
-201860.129317,-211935.468865,83946385.951871,6415.516191,-3358.446516,-83957843.467963,-2842.295375,654.715205,1
-201860.129317,-211935.468865,83946385.951871,6415.516191,-3358.446516,-83957843.467963,-2842.295375,654.715205,1
-196655.316641,-198148.344437,83949427.433089,152500.145403,-315.233247,-84101472.04913,-107.38715,1.732051,1
-207787.207181,-207891.130229,83949714.953523,3405.211888,-32.908965,-83953300.298695,-297.912739,323.893501,1
-17312557.962482,-17326608.358633,83946185.033977,3095.174793,-3559.36441,-83954311.816367,-4224.47192,1.732051,0
-177374.127051,-179289.775244,83949254.228008,407.03194,-490.170379,-83950191.267495,-758.638254,1.732051,0
-170508.27765,-174786.443144,17620901.111347,22409.273348,-2132.154544,-17645319.563632,-424.352448,1.732051,1
-172707.982175,-173677.930627,39417298.67372,23787.985791,-400.103737,-39441072.803104,-183.597386,1.732051,0
-32978.247376,-36087.278576,83949193.60623,121077.279652,-549.060106,-84070192.943596,-975.144605,1.732051,1
-173196.420503,-173206.812808,5196147.226554,12.124356,-5.196152,-5196353.3406,-3.464102,1.732051,0
-169418.817692,-175678.44931,9054113.731232,5109.549882,-2116.566087,-9062479.536632,-1950.289209,817.527981,1
-68848618.520922,-68857507.405666,4576284.347643,18974.616597,-2719.319768,-4598205.182664,-2871.740239,1.732051,1
-172875.991103,-173494.333242,83949508.839477,1065.211247,-235.55891,-83950837.322447,-491.902429,273.664028,0
-68594.408132,-69768.73858,191038.275872,7253.828782,-415.692194,-198764.954524,-145.492268,1.732051,1
-33818.292018,-35358.085186,83949394.524124,289.252485,-349.874263,-83950250.157223,-928.379233,310.037095,0
-337680.625444,-354595.83363,97112.624679,26826.002908,-5734.820224,-126777.45886,-7317.914662,1.732051,1
-173203.348706,-173199.884604,83949742.666336,28925.248486,-1.732051,-83978808.210938,88.334591,1.732051,1
-3115015.435126,-3120112.860653,83948112.806526,11093.785422,-1631.591861,-83960249.286535,-2497.617265,427.816549,0
-68852806.619774,-68854168.011709,83949363.347209,230.362757,-381.051178,-83950109.861107,-493.63448,19.052559,1
-172391.016877,-173994.895925,83949004.812692,878.149759,-739.585695,-83950089.076498,-796.743371,31.176915,0
-68852543.348052,-68854531.742379,83948947.655015,1678.357233,-798.475422,-83951012.259578,-1030.570231,114.315353,1
-173123.674369,-173279.558942,83949662.991999,214.7743,-79.674337,-83950011.134211,-209.578148,143.760217,1
-25972955.760543,-25987444.365549,56672759.58133,118063.511247,-2774.745394,-56794294.122396,-5151.119102,1.732051,1
-121058.227093,-121416.761611,83949559.068951,1037.498434,-185.329436,-83950724.739144,-334.285806,192.25764,1
-100008.613629,-107494.537219,5569885.68571,248419.387076,-2069.800715,-5818996.161058,-44569.13138,41570.951432,1
-68852254.095567,-68854632.201326,57556.048336,911.058725,-637.394697,-59326.204261,-1013.249722,169.740979,0
-101297.25943,-106276.905502,927708.929194,4276.433444,-1998.786632,-932842.727788,-2088.853274,53.693575,0
-129645.734997,-130137.637427,83949520.963833,282.324282,-223.434554,-83949973.029094,-247.683265,60.621778,0
-112074.079555,-112578.10634,19968940.200171,147274.548117,-510.954988,-20116704.918666,841.776692,1.732051,1
-100100.412322,-107461.628254,68291.299241,3860.74125,-1955.485362,-73516.896527,-3150.600419,1.732051,0
